ticker,date,date_ym,date_raw,title,text,url,source_page
KROT,2025-12-18,2025-12,18.12.25,"Рост акций ""Красного Октября"" выглядит скорее техническим и эмоциональным",Без новых корпоративных новостей или улучшения финансовых показателей компании столь высокая динамика вряд ли будет долгосрочной,https://www.finam.ru/publications/item/rost-aktsiy-krasnogo-oktyabrya-vyglyadit-skoree-tekhnicheskim-i-emotsionalnym-20251218-1622/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2025-12-18,2025-12,18.12.25,Акции «Красного Октября» за месяц взлетели на 80%,С начала этой недели рост составил 30%,https://www.finam.ru/publications/item/aktsii-krasnogo-oktyabrya-za-mesyats-vzleteli-na-80-20251218-1109/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2025-05-13,2025-05,13.05.25,Токсичные акции - как не отравить свой инвестиционный портфель,Слабые акции - яд для инвесторов. Каких бумаг следует избегать в 2025 году?,https://www.finam.ru/publications/item/toksichnye-aktsii-kak-ne-otravit-svoy-investitsionnyy-portfel-20250513-1822/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2024-07-02,2024-07,02.07.24,Красный Октябрь ПАО - Годовое общее собрание акционеров - ИТОГИ,,https://www.finam.ru/publications/item/krasnyy-oktyabr-pao-godovoe-obshchee-sobranie-aktsionerov-itogi-20240702-0229/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2024-06-06,2024-06,06.06.24,Красный Октябрь ПАО - Годовое общее собрание акционеров,,https://www.finam.ru/publications/item/krasnyy-oktyabr-pao-godovoe-obshchee-sobranie-aktsionerov-20240606-0219/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2024-06-04,2024-06,04.06.24,Красный Октябрь ПАО - Годовое общее собрание акционеров,,https://www.finam.ru/publications/item/krasnyy-oktyabr-pao-godovoe-obshchee-sobranie-aktsionerov-20240604-0220/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2024-05-24,2024-05,24.05.24,Красный Октябрь ПАО - Годовое общее собрание акционеров,,https://www.finam.ru/publications/item/krasnyy-oktyabr-pao-godovoe-obshchee-sobranie-aktsionerov-20240524-0215/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2023-08-17,2023-08,17.08.23,"ПАО ""Красный Октябрь"" - ""Выплата дивидендов в виде денежных средств""",,https://www.finam.ru/publications/item/pao-krasnyy-oktyabr---vyplata-dividendov-v-vide-denezhnykh-sredstv--20230817-154657/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2023-07-26,2023-07,26.07.23,"ПАО ""Красный Октябрь"" - ""Выплата дивидендов в виде денежных средств""",,https://www.finam.ru/publications/item/pao-krasnyy-oktyabr---vyplata-dividendov-v-vide-denezhnykh-sredstv--20230726-175813/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2023-07-04,2023-07,04.07.23,"ПАО ""Красный Октябрь"" - ""Выплата дивидендов в виде денежных средств""",,https://www.finam.ru/publications/item/pao-krasnyy-oktyabr---vyplata-dividendov-v-vide-denezhnykh-sredstv--20230704-115458/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2023-07-04,2023-07,04.07.23,"ПАО ""Красный Октябрь"" - ""Годовое общее собрание акционеров"" ИТОГИ",,https://www.finam.ru/publications/item/pao-krasnyy-oktyabr---godovoe-obshchee-sobranie-aktsionerov-itogi-20230704-110517/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2023-06-07,2023-06,07.06.23,"ПАО ""Красный Октябрь"" - ""Годовое общее собрание акционеров""",,https://www.finam.ru/publications/item/pao-krasnyy-oktyabr---godovoe-obshchee-sobranie-aktsionerov--20230607-113737/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2023-06-06,2023-06,06.06.23,"ПАО ""Красный Октябрь"" - ""Годовое общее собрание акционеров""",,https://www.finam.ru/publications/item/pao-krasnyy-oktyabr---godovoe-obshchee-sobranie-aktsionerov--20230606-131015/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2023-05-29,2023-05,29.05.23,"ПАО ""Красный Октябрь"" - ""Выплата дивидендов в виде денежных средств""",,https://www.finam.ru/publications/item/pao-krasnyy-oktyabr---vyplata-dividendov-v-vide-denezhnykh-sredstv--20230529-140104/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2023-05-29,2023-05,29.05.23,"ПАО ""Красный Октябрь"" - ""Годовое общее собрание акционеров""",,https://www.finam.ru/publications/item/pao-krasnyy-oktyabr---godovoe-obshchee-sobranie-aktsionerov--20230529-110748/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2023-04-21,2023-04,21.04.23,"События предстоящих дней: выйдут операционные отчеты «РусГидро», «РусАгро», «ТГК-1» и «Ленты»","А вот акции ""Белуги"" будут торговаться последний день с дивидендами",https://www.finam.ru/publications/item/sobytiya-predstoyashchikh-dney-vyydut-operatsionnye-otchety-rusgidro-rusagro-tgk-1-i-lenty-20230421-2100/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2023-04-17,2023-04,17.04.23,"Мосбиржа с 24 апреля повышает шаг цены для ЧКПЗ, ""Красного Октября"" и ""Иркута""",Ранее Московская биржа утвердила меры для борьбы с волатильностью низколиквидных акций,https://www.finam.ru/publications/item/mosbirzha-s-24-aprelya-povyshaet-shag-tseny-dlya-chkpz-krasnogo-oktyabrya-i-irkuta-20230417-1157/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2023-02-09,2023-02,09.02.23,"Новые ""звезды"" российского рынка. Можно ли заработать на акциях второго и третьего эшелонов",Эксперты призывают инвесторов быть осторожными,https://www.finam.ru/publications/item/novye-zvezdy-rossiyskogo-rynka-mozhno-li-zarabotat-na-aktsiyakh-vtorogo-i-tretego-eshelonov-20230209-1655/,https://www.finam.ru/quote/moex/krot/publications/
KROT,2023-02-07,2023-02,07.02.23,Инвесторы выбирают компании малой капитализации,"Из-за геополитических рисков и неустойчивости рынков сырья голубые фишки демонстрируют минимальные движения, и инвесторы перекладываются в менее ликвидные, но зато потенциально более доходные инструменты",https://www.finam.ru/publications/item/investory-vybirayut-kompanii-maloy-kapitalizatsii-20230207-1930/,https://www.finam.ru/quote/moex/krot/publications/
