ticker,date,date_ym,date_raw,title,text,url,source_page
CNTL,2025-07-10,2025-07,10.07.25,"Инфляция ускорилась, нефть растёт, а ВТБ снижается перед дивидендами",На фоне негативных новостей объёмы торгов выросли в среднем на 15-20% до 80 млрд рублей,https://www.finam.ru/publications/item/inflyatsiya-uskorilas-neft-rastyot-a-vtb-snizhaetsya-pered-dividendami-20250710-0907/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-08-07,2024-08,07.08.24,ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ ПАО - Дивиденды в денежной форме,,https://www.finam.ru/publications/item/tsentralnyy-telegraf-pao-dividendy-v-denezhnoy-forme-20240807-0215/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-07-16,2024-07,16.07.24,ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ ПАО - Дивиденды в денежной форме,,https://www.finam.ru/publications/item/tsentralnyy-telegraf-pao-dividendy-v-denezhnoy-forme-20240716-0217/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-07-09,2024-07,09.07.24,ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ ПАО - Дивиденды в денежной форме,,https://www.finam.ru/publications/item/tsentralnyy-telegraf-pao-dividendy-v-denezhnoy-forme-20240709-0233/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-06-26,2024-06,26.06.24,ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ ПАО - Годовое общее собрание акционеров - ИТОГИ,,https://www.finam.ru/publications/item/tsentralnyy-telegraf-pao-godovoe-obshchee-sobranie-aktsionerov-itogi-20240626-0211/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-06-25,2024-06,25.06.24,ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ ПАО - Годовое общее собрание акционеров - ИТОГИ,,https://www.finam.ru/publications/item/tsentralnyy-telegraf-pao-godovoe-obshchee-sobranie-aktsionerov-itogi-20240625-0213/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-06-25,2024-06,25.06.24,ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ ПАО - Дивиденды в денежной форме,,https://www.finam.ru/publications/item/tsentralnyy-telegraf-pao-dividendy-v-denezhnoy-forme-20240625-0211/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-06-21,2024-06,21.06.24,"Акционеры ""Сбера"" примут решение по дивидендам, у акционеров ""Яндекса"" последний день на обмен - основные события 21 июня","Сегодня акции ""Европлана"" будут включены в Индекс Мосбиржи",https://www.finam.ru/publications/item/aktsionery-sbera-primut-reshenie-po-dividendam-osnovnye-sobytiya-21-iyunya-20240621-0900/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-06-21,2024-06,21.06.24,21 июня акционеры “Центрального телеграфа” проведут годовое собрание,Это будет ГОСА по вопросам распределения прибыли и избранию членов совета директоров,https://www.finam.ru/publications/item/21-iyunya-aktsionery-tsentralnogo-telegrafa-provedut-godovoe-sobranie-20240621-0811/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-06-18,2024-06,18.06.24,ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ ПАО - Дивиденды в денежной форме,,https://www.finam.ru/publications/item/tsentralnyy-telegraf-pao-dividendy-v-denezhnoy-forme-20240618-0207/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-05-31,2024-05,31.05.24,ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ ПАО - Годовое общее собрание акционеров,,https://www.finam.ru/publications/item/tsentralnyy-telegraf-pao-godovoe-obshchee-sobranie-aktsionerov-20240531-0218/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-05-30,2024-05,30.05.24,ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ ПАО - Годовое общее собрание акционеров,,https://www.finam.ru/publications/item/tsentralnyy-telegraf-pao-godovoe-obshchee-sobranie-aktsionerov-20240530-0225/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-05-29,2024-05,29.05.24,ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ ПАО - Годовое общее собрание акционеров,,https://www.finam.ru/publications/item/tsentralnyy-telegraf-pao-godovoe-obshchee-sobranie-aktsionerov-20240529-0223/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-05-21,2024-05,21.05.24,ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ ПАО - Дивиденды в денежной форме,,https://www.finam.ru/publications/item/tsentralnyy-telegraf-pao-dividendy-v-denezhnoy-forme-20240521-0228/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2024-05-21,2024-05,21.05.24,ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ ПАО - Годовое общее собрание акционеров,,https://www.finam.ru/publications/item/tsentralnyy-telegraf-pao-godovoe-obshchee-sobranie-aktsionerov-20240521-0228/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2023-08-15,2023-08,15.08.23,"ПАО ""Центральный телеграф"" - ""Выплата дивидендов в виде денежных средств""",,https://www.finam.ru/publications/item/pao-tsentralnyy-telegraf---vyplata-dividendov-v-vide-denezhnykh-sredstv--20230815-140528/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2023-07-24,2023-07,24.07.23,"ПАО ""Центральный телеграф"" - ""Выплата дивидендов в виде денежных средств""",,https://www.finam.ru/publications/item/pao-tsentralnyy-telegraf---vyplata-dividendov-v-vide-denezhnykh-sredstv--20230724-185847/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2023-06-29,2023-06,29.06.23,"ПАО ""Центральный телеграф"" - ""Выплата дивидендов в виде денежных средств""",,https://www.finam.ru/publications/item/pao-tsentralnyy-telegraf---vyplata-dividendov-v-vide-denezhnykh-sredstv--20230629-175121/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2023-06-29,2023-06,29.06.23,"ПАО ""Центральный телеграф"" - ""Годовое общее собрание акционеров"" ИТОГИ",,https://www.finam.ru/publications/item/pao-tsentralnyy-telegraf---godovoe-obshchee-sobranie-aktsionerov-itogi--20230629-170103/,https://www.finam.ru/quote/moex/cntl/publications/
CNTL,2023-06-08,2023-06,08.06.23,"ПАО ""Центральный телеграф"" - ""Годовое общее собрание акционеров""",,https://www.finam.ru/publications/item/pao-tsentralnyy-telegraf---godovoe-obshchee-sobranie-aktsionerov--20230608-133820/,https://www.finam.ru/quote/moex/cntl/publications/
