time,open,high,low,close,volume,is_complete
2025-02-04T00:00:00+00:00,27.95,28.3,27.515,27.7,312628,True
2025-02-05T00:00:00+00:00,27.7,28.11,26.925,27.975,500789,True
2025-02-06T00:00:00+00:00,28.1,28.76,27.9,28.37,763769,True
2025-02-07T00:00:00+00:00,28.445,28.63,27.84,27.95,382732,True
2025-02-10T00:00:00+00:00,28.1,28.46,27.93,28.0,442852,True
2025-02-11T00:00:00+00:00,28.005,28.34,27.815,28.015,384416,True
2025-02-12T00:00:00+00:00,28.015,29.285,27.82,28.8,1145561,True
2025-02-13T00:00:00+00:00,29.18,30.37,28.16,28.495,1519243,True
2025-02-14T00:00:00+00:00,28.695,29.19,27.07,28.14,865457,True
2025-02-17T00:00:00+00:00,28.38,29.44,28.3,29.44,700244,True
2025-02-18T00:00:00+00:00,29.5,29.58,28.3,28.52,658957,True
2025-02-19T00:00:00+00:00,28.55,29.3,28.205,29.14,455347,True
2025-02-20T00:00:00+00:00,29.19,29.42,28.765,29.13,571830,True
2025-02-21T00:00:00+00:00,29.13,29.265,28.575,28.91,376184,True
2025-02-24T00:00:00+00:00,28.995,29.095,28.64,29.085,378870,True
2025-02-25T00:00:00+00:00,29.11,29.615,28.61,28.745,828729,True
2025-02-26T00:00:00+00:00,28.745,28.945,27.68,28.175,777997,True
2025-02-27T00:00:00+00:00,28.17,28.195,27.48,27.505,407620,True
2025-02-28T00:00:00+00:00,27.495,28.2,27.08,27.8,511540,True
2025-03-01T00:00:00+00:00,27.96,28.175,27.8,28.175,15322,True
2025-03-02T00:00:00+00:00,27.795,27.995,27.645,27.7,23675,True
2025-03-03T00:00:00+00:00,27.8,27.8,26.715,27.095,526783,True
2025-03-04T00:00:00+00:00,27.29,28.015,27.02,27.79,664100,True
2025-03-05T00:00:00+00:00,27.8,28.48,27.3,27.39,768062,True
2025-03-06T00:00:00+00:00,27.4,27.865,27.16,27.26,515519,True
2025-03-07T00:00:00+00:00,27.26,27.495,26.305,26.96,605789,True
2025-03-10T00:00:00+00:00,27.03,27.235,26.725,26.8,260221,True
2025-03-11T00:00:00+00:00,26.8,27.06,26.335,26.63,478432,True
2025-03-12T00:00:00+00:00,26.76,26.76,25.74,25.965,654977,True
2025-03-13T00:00:00+00:00,25.96,26.06,25.025,25.79,1137830,True
2025-03-14T00:00:00+00:00,25.61,26.06,25.4,25.78,445274,True
2025-03-15T00:00:00+00:00,25.865,26.11,25.79,26.04,22800,True
2025-03-16T00:00:00+00:00,26.12,26.5,26.09,26.36,81766,True
2025-03-17T00:00:00+00:00,26.36,26.5,26.0,26.185,546469,True
2025-03-18T00:00:00+00:00,26.22,26.45,25.8,25.905,590200,True
2025-03-19T00:00:00+00:00,25.98,26.62,25.705,26.355,540437,True
2025-03-20T00:00:00+00:00,26.53,26.59,25.75,26.105,482923,True
2025-03-21T00:00:00+00:00,26.12,26.415,25.87,26.19,323460,True
2025-03-24T00:00:00+00:00,26.175,27.375,25.82,27.13,1111255,True
2025-03-25T00:00:00+00:00,27.135,27.49,26.805,27.185,930228,True
2025-03-26T00:00:00+00:00,27.375,27.43,26.295,26.4,395562,True
2025-03-27T00:00:00+00:00,26.3,26.61,25.92,26.15,549660,True
2025-03-28T00:00:00+00:00,26.165,26.285,25.4,25.475,566787,True
2025-03-29T00:00:00+00:00,25.57,25.57,24.855,24.97,91508,True
2025-03-30T00:00:00+00:00,24.95,25.105,24.855,24.855,39120,True
2025-03-31T00:00:00+00:00,24.75,25.75,24.35,25.535,480736,True
2025-04-01T00:00:00+00:00,25.535,25.845,24.41,24.56,498525,True
2025-04-02T00:00:00+00:00,24.56,25.46,24.45,25.325,634800,True
2025-04-03T00:00:00+00:00,25.265,25.595,24.36,24.695,652087,True
2025-04-04T00:00:00+00:00,24.845,25.0,23.01,23.09,1350955,True
2025-04-05T00:00:00+00:00,23.0,23.415,22.85,23.33,104244,True
2025-04-06T00:00:00+00:00,23.305,23.555,23.17,23.475,97479,True
2025-04-07T00:00:00+00:00,23.0,23.095,21.31,22.525,1751132,True
2025-04-08T00:00:00+00:00,22.7,23.195,21.65,21.805,788567,True
2025-04-09T00:00:00+00:00,21.6,23.16,21.35,23.06,939686,True
2025-04-10T00:00:00+00:00,23.245,23.395,22.31,22.69,715009,True
2025-04-11T00:00:00+00:00,22.7,23.485,22.7,23.405,547039,True
2025-04-12T00:00:00+00:00,23.6,23.935,23.5,23.875,102434,True
2025-04-13T00:00:00+00:00,23.81,23.93,23.775,23.895,36343,True
2025-04-14T00:00:00+00:00,23.895,23.91,22.82,23.01,313472,True
2025-04-15T00:00:00+00:00,23.045,23.62,22.875,23.31,374329,True
2025-04-16T00:00:00+00:00,23.265,23.74,22.9,23.405,282156,True
2025-04-17T00:00:00+00:00,23.45,23.865,23.27,23.75,400941,True
2025-04-18T00:00:00+00:00,23.55,23.85,23.3,23.62,439927,True
2025-04-21T00:00:00+00:00,23.7,24.235,23.65,24.13,484000,True
2025-04-22T00:00:00+00:00,24.15,24.635,23.805,24.355,604396,True
2025-04-23T00:00:00+00:00,24.4,24.45,23.82,24.025,392665,True
2025-04-24T00:00:00+00:00,24.0,24.2,23.835,23.915,224812,True
2025-04-25T00:00:00+00:00,23.975,24.27,23.945,24.13,360911,True
2025-04-26T00:00:00+00:00,24.195,24.425,24.085,24.135,112414,True
2025-04-27T00:00:00+00:00,24.155,24.335,24.14,24.22,23198,True
2025-04-28T00:00:00+00:00,24.28,24.49,23.645,24.05,656201,True
2025-04-29T00:00:00+00:00,24.115,24.4,23.68,23.745,552826,True
2025-04-30T00:00:00+00:00,23.825,23.825,23.12,23.455,308620,True
2025-05-02T00:00:00+00:00,23.455,23.46,22.605,22.65,273455,True
2025-05-03T00:00:00+00:00,22.65,22.83,22.565,22.655,26196,True
2025-05-04T00:00:00+00:00,22.745,22.865,22.575,22.68,36591,True
2025-05-05T00:00:00+00:00,22.615,22.69,22.085,22.27,326013,True
2025-05-06T00:00:00+00:00,22.28,22.995,22.105,22.695,208553,True
2025-05-07T00:00:00+00:00,22.795,23.425,22.55,22.89,549656,True
2025-05-08T00:00:00+00:00,22.995,23.17,22.745,22.95,116141,True
2025-05-10T00:00:00+00:00,23.075,23.25,23.025,23.18,32764,True
2025-05-11T00:00:00+00:00,23.37,23.545,23.27,23.375,45807,True
2025-05-12T00:00:00+00:00,23.4,23.735,23.165,23.385,344270,True
2025-05-13T00:00:00+00:00,23.42,23.595,23.215,23.505,201865,True
2025-05-14T00:00:00+00:00,23.505,23.595,22.67,22.72,227802,True
2025-05-15T00:00:00+00:00,22.74,23.055,22.66,22.815,265894,True
2025-05-16T00:00:00+00:00,22.815,22.94,22.36,22.715,273901,True
2025-05-17T00:00:00+00:00,22.7,22.975,22.69,22.96,30249,True
2025-05-18T00:00:00+00:00,23.05,23.14,22.965,23.1,24867,True
2025-05-19T00:00:00+00:00,23.1,23.25,22.76,22.82,220565,True
2025-05-20T00:00:00+00:00,22.865,22.925,22.055,22.45,447539,True
2025-05-21T00:00:00+00:00,22.45,22.615,22.17,22.205,220999,True
2025-05-22T00:00:00+00:00,22.205,22.235,21.745,22.02,335612,True
2025-05-23T00:00:00+00:00,22.02,22.09,21.87,21.87,165437,True
2025-05-26T00:00:00+00:00,21.875,21.905,21.355,21.46,292827,True
2025-05-27T00:00:00+00:00,21.46,21.68,21.11,21.53,227746,True
2025-05-28T00:00:00+00:00,21.535,22.23,21.435,22.145,405125,True
2025-05-29T00:00:00+00:00,22.145,22.495,21.74,21.815,237847,True
2025-05-30T00:00:00+00:00,21.805,22.215,21.665,21.965,276460,True
2025-05-31T00:00:00+00:00,21.96,22.075,21.96,22.035,10353,True
2025-06-01T00:00:00+00:00,22.005,22.045,21.32,21.375,109668,True
2025-06-02T00:00:00+00:00,21.475,22.25,21.1,22.095,386769,True
2025-06-03T00:00:00+00:00,22.12,22.9,22.015,22.835,325627,True
2025-06-04T00:00:00+00:00,22.875,23.0,22.3,22.38,426986,True
2025-06-05T00:00:00+00:00,22.4,22.645,22.385,22.495,194652,True
2025-06-06T00:00:00+00:00,22.5,22.82,21.92,21.985,492454,True
2025-06-07T00:00:00+00:00,21.99,22.12,21.99,22.04,12862,True
2025-06-08T00:00:00+00:00,22.045,22.115,21.88,22.01,16083,True
2025-06-09T00:00:00+00:00,22.01,22.275,21.78,22.27,227841,True
2025-06-10T00:00:00+00:00,22.25,22.47,21.85,22.0,232710,True
2025-06-11T00:00:00+00:00,22.065,22.175,21.77,21.995,233054,True
2025-06-13T00:00:00+00:00,22.37,22.715,22.105,22.645,391256,True
2025-06-14T00:00:00+00:00,22.695,23.17,22.69,23.13,168573,True
2025-06-15T00:00:00+00:00,23.33,23.33,22.82,23.085,213475,True
2025-06-16T00:00:00+00:00,23.07,23.15,22.075,22.18,426977,True
2025-06-17T00:00:00+00:00,22.18,22.7,22.09,22.65,353938,True
2025-06-18T00:00:00+00:00,22.695,22.775,22.405,22.44,198273,True
2025-06-19T00:00:00+00:00,22.455,22.6,22.165,22.425,370608,True
2025-06-20T00:00:00+00:00,22.45,22.485,22.165,22.2,178642,True
2025-06-23T00:00:00+00:00,22.485,22.525,22.0,22.04,363781,True
2025-06-24T00:00:00+00:00,22.07,22.305,21.84,22.28,230273,True
2025-06-25T00:00:00+00:00,22.3,22.37,22.1,22.21,156527,True
2025-06-26T00:00:00+00:00,22.21,22.465,22.19,22.335,160396,True
2025-06-27T00:00:00+00:00,22.35,22.7,22.29,22.605,230037,True
2025-06-28T00:00:00+00:00,22.555,22.75,22.545,22.7,39677,True
2025-06-29T00:00:00+00:00,22.76,22.76,22.545,22.59,39077,True
2025-06-30T00:00:00+00:00,22.6,22.78,22.5,22.6,324737,True
2025-07-01T00:00:00+00:00,22.65,22.94,22.56,22.62,372636,True
2025-07-02T00:00:00+00:00,22.65,22.705,22.405,22.53,207057,True
2025-07-03T00:00:00+00:00,22.53,22.665,22.355,22.4,266645,True
2025-07-04T00:00:00+00:00,22.4,22.575,22.155,22.25,258280,True
2025-07-05T00:00:00+00:00,22.255,22.345,22.235,22.31,11322,True
2025-07-06T00:00:00+00:00,22.295,22.39,22.25,22.34,7754,True
2025-07-07T00:00:00+00:00,22.37,22.48,22.08,22.115,171986,True
2025-07-08T00:00:00+00:00,22.08,22.2,21.695,21.72,217031,True
2025-07-09T00:00:00+00:00,21.63,22.065,21.63,21.78,254200,True
2025-07-10T00:00:00+00:00,21.805,22.335,21.775,22.035,244955,True
2025-07-11T00:00:00+00:00,22.015,22.195,21.575,21.58,277928,True
2025-07-12T00:00:00+00:00,21.62,21.74,21.605,21.65,9659,True
2025-07-13T00:00:00+00:00,21.66,21.735,21.645,21.67,13430,True
2025-07-14T00:00:00+00:00,21.67,22.325,21.285,22.205,396751,True
2025-07-15T00:00:00+00:00,22.205,22.675,22.205,22.6,365234,True
2025-07-16T00:00:00+00:00,22.675,23.3,22.67,23.27,632817,True
2025-07-17T00:00:00+00:00,22.575,22.77,22.005,22.07,478946,True
2025-07-18T00:00:00+00:00,22.0,22.61,22.0,22.4,378127,True
2025-07-19T00:00:00+00:00,22.405,22.655,22.405,22.56,55852,True
2025-07-20T00:00:00+00:00,22.69,22.74,22.5,22.65,28612,True
2025-07-21T00:00:00+00:00,22.6,22.86,22.535,22.805,270863,True
2025-07-22T00:00:00+00:00,22.805,22.845,22.575,22.645,130698,True
2025-07-23T00:00:00+00:00,22.65,22.825,22.6,22.64,138861,True
2025-07-24T00:00:00+00:00,22.64,22.82,22.45,22.665,130212,True
2025-07-25T00:00:00+00:00,22.725,22.755,22.27,22.37,315035,True
2025-07-26T00:00:00+00:00,22.44,22.445,22.325,22.39,10854,True
2025-07-27T00:00:00+00:00,22.405,22.41,22.285,22.305,9356,True
2025-07-28T00:00:00+00:00,22.3,22.32,21.845,21.955,237693,True
2025-07-29T00:00:00+00:00,21.97,22.095,21.805,21.96,168182,True
2025-07-30T00:00:00+00:00,21.96,22.02,21.715,21.78,140988,True
2025-07-31T00:00:00+00:00,21.78,22.16,21.77,22.14,111842,True
2025-08-01T00:00:00+00:00,22.14,22.275,21.66,21.83,245736,True
2025-08-04T00:00:00+00:00,21.83,22.15,21.81,22.08,201344,True
2025-08-05T00:00:00+00:00,22.09,22.235,21.915,22.17,165715,True
2025-08-06T00:00:00+00:00,22.2,22.855,21.815,22.47,596589,True
2025-08-07T00:00:00+00:00,22.515,23.08,22.27,22.73,657029,True
2025-08-08T00:00:00+00:00,22.83,22.975,22.65,22.975,401761,True
2025-08-11T00:00:00+00:00,23.1,23.405,22.875,23.125,470101,True
2025-08-12T00:00:00+00:00,23.125,23.22,22.985,23.125,233573,True
2025-08-13T00:00:00+00:00,23.19,24.265,23.09,23.93,1702902,True
2025-08-14T00:00:00+00:00,24.0,24.0,23.375,23.85,707319,True
2025-08-15T00:00:00+00:00,23.9,24.045,23.645,23.78,307824,True
2025-08-16T00:00:00+00:00,23.125,23.49,23.055,23.26,118218,True
2025-08-17T00:00:00+00:00,23.195,23.3,23.165,23.21,14359,True
2025-08-18T00:00:00+00:00,23.3,23.975,23.18,23.8,309244,True
2025-08-19T00:00:00+00:00,23.79,23.92,23.325,23.45,219332,True
2025-08-20T00:00:00+00:00,23.45,23.615,23.125,23.195,253450,True
2025-08-21T00:00:00+00:00,23.2,23.45,22.72,22.855,281706,True
2025-08-22T00:00:00+00:00,22.91,23.29,22.755,23.045,303705,True
2025-08-23T00:00:00+00:00,23.095,23.175,23.04,23.115,11717,True
2025-08-24T00:00:00+00:00,23.165,23.165,22.99,23.0,9922,True
2025-08-25T00:00:00+00:00,23.0,23.065,22.73,22.945,150495,True
2025-08-26T00:00:00+00:00,23.0,23.25,22.85,22.925,123863,True
2025-08-27T00:00:00+00:00,22.97,23.27,22.855,23.245,142096,True
2025-08-28T00:00:00+00:00,23.245,23.385,22.7,22.885,174403,True
2025-08-29T00:00:00+00:00,22.91,23.055,22.73,22.785,179950,True
2025-08-30T00:00:00+00:00,22.8,22.9,22.75,22.805,16041,True
2025-08-31T00:00:00+00:00,22.815,22.88,22.76,22.85,10475,True
2025-09-01T00:00:00+00:00,22.795,22.985,22.73,22.81,169319,True
2025-09-02T00:00:00+00:00,22.815,22.91,22.305,22.48,278224,True
2025-09-03T00:00:00+00:00,22.48,22.675,22.28,22.61,173177,True
2025-09-04T00:00:00+00:00,22.61,22.785,22.425,22.605,157055,True
2025-09-05T00:00:00+00:00,22.6,22.83,22.575,22.63,113340,True
2025-09-06T00:00:00+00:00,22.63,22.71,22.625,22.675,4993,True
