time,open,high,low,close,volume,is_complete
2025-02-04T00:00:00+00:00,535.8,557.2,535.6,550.8,28461,True
2025-02-05T00:00:00+00:00,549.8,580.0,533.0,575.0,111983,True
2025-04-03T00:00:00+00:00,685.4,712.8,575.0,580.0,2264459,True
2025-04-04T00:00:00+00:00,580.0,589.0,545.0,555.8,597986,True
2025-04-07T00:00:00+00:00,500.4,531.2,484.4,505.0,893316,True
2025-04-08T00:00:00+00:00,519.0,526.0,510.0,510.0,275998,True
2025-04-09T00:00:00+00:00,509.0,510.0,477.4,490.0,347955,True
2025-04-10T00:00:00+00:00,520.0,527.2,506.0,516.0,299905,True
2025-04-11T00:00:00+00:00,529.6,543.0,521.0,537.2,146385,True
2025-04-14T00:00:00+00:00,540.0,558.0,525.4,549.6,120971,True
2025-04-15T00:00:00+00:00,549.8,555.6,540.2,547.4,36353,True
2025-04-16T00:00:00+00:00,547.0,562.0,540.0,557.2,92868,True
2025-04-17T00:00:00+00:00,557.8,570.0,550.0,558.8,114288,True
2025-04-18T00:00:00+00:00,560.0,560.0,504.8,529.6,519194,True
2025-04-21T00:00:00+00:00,534.0,544.8,525.0,530.4,90700,True
2025-04-22T00:00:00+00:00,535.2,539.4,527.0,533.0,68773,True
2025-04-23T00:00:00+00:00,530.4,532.4,520.2,527.4,50016,True
2025-04-24T00:00:00+00:00,530.0,540.0,529.0,531.0,69648,True
2025-04-25T00:00:00+00:00,534.0,537.0,530.2,532.8,52889,True
2025-04-28T00:00:00+00:00,532.8,558.0,529.2,551.0,118182,True
2025-04-29T00:00:00+00:00,551.0,589.4,539.2,549.2,236259,True
2025-04-30T00:00:00+00:00,543.0,553.0,534.8,539.2,118518,True
2025-05-02T00:00:00+00:00,534.6,543.6,526.4,537.0,47392,True
2025-05-05T00:00:00+00:00,536.8,536.8,526.2,529.0,47806,True
2025-05-06T00:00:00+00:00,531.2,548.4,531.2,544.4,101203,True
2025-05-07T00:00:00+00:00,542.0,544.8,535.4,537.6,35110,True
2025-05-08T00:00:00+00:00,538.6,545.0,537.0,538.6,26886,True
2025-05-12T00:00:00+00:00,546.0,553.6,539.6,543.2,89885,True
2025-05-13T00:00:00+00:00,543.0,543.0,520.2,530.0,68427,True
2025-05-14T00:00:00+00:00,531.2,541.0,529.2,532.6,68904,True
2025-05-15T00:00:00+00:00,530.0,552.0,524.6,541.0,231246,True
2025-05-16T00:00:00+00:00,541.0,545.0,535.2,542.6,55269,True
2025-05-19T00:00:00+00:00,545.2,566.8,545.2,556.0,234172,True
2025-05-20T00:00:00+00:00,559.0,564.4,537.2,550.8,228606,True
2025-05-21T00:00:00+00:00,555.2,555.8,500.0,522.6,664619,True
2025-05-22T00:00:00+00:00,517.4,525.0,510.6,520.0,124225,True
2025-05-23T00:00:00+00:00,515.0,517.8,507.6,509.8,79976,True
2025-05-26T00:00:00+00:00,507.0,514.0,500.0,503.6,89315,True
2025-05-27T00:00:00+00:00,505.0,521.8,504.8,518.0,128612,True
2025-05-28T00:00:00+00:00,518.2,529.0,513.2,524.0,106274,True
2025-05-29T00:00:00+00:00,524.2,541.8,524.0,539.4,360326,True
2025-05-30T00:00:00+00:00,536.0,555.4,533.8,544.2,118479,True
2025-06-02T00:00:00+00:00,537.0,551.0,524.6,534.8,53192,True
2025-06-03T00:00:00+00:00,541.0,550.0,532.0,538.0,50443,True
2025-06-04T00:00:00+00:00,540.2,561.0,532.0,539.0,121601,True
2025-06-05T00:00:00+00:00,542.4,559.0,541.8,558.0,42431,True
2025-06-06T00:00:00+00:00,557.0,565.2,542.2,542.8,152131,True
2025-06-07T00:00:00+00:00,542.4,546.6,540.8,542.2,2101,True
2025-06-08T00:00:00+00:00,542.0,547.0,538.0,541.6,2923,True
2025-06-09T00:00:00+00:00,541.8,545.0,525.2,533.8,71538,True
2025-06-10T00:00:00+00:00,525.8,539.8,525.0,527.8,76248,True
