time,open,high,low,close,volume,is_complete
2025-02-04T00:00:00+00:00,0.3706,0.3743,0.3674,0.3677,2378,True
2025-02-05T00:00:00+00:00,0.3671,0.37,0.3623,0.37,3141,True
2025-02-06T00:00:00+00:00,0.37,0.375,0.3692,0.373,5699,True
2025-02-07T00:00:00+00:00,0.3734,0.38,0.3705,0.3783,6967,True
2025-02-10T00:00:00+00:00,0.38,0.3825,0.3779,0.3804,4937,True
2025-02-11T00:00:00+00:00,0.3808,0.3817,0.3743,0.3797,4187,True
2025-02-12T00:00:00+00:00,0.3797,0.387,0.3784,0.379,6209,True
2025-02-13T00:00:00+00:00,0.39,0.3989,0.379,0.385,12758,True
2025-02-14T00:00:00+00:00,0.386,0.3909,0.3551,0.358,47655,True
2025-02-17T00:00:00+00:00,0.3659,0.3706,0.359,0.3654,50934,True
2025-02-18T00:00:00+00:00,0.369,0.369,0.3601,0.363,14311,True
2025-02-19T00:00:00+00:00,0.366,0.3666,0.3605,0.3653,5729,True
2025-02-20T00:00:00+00:00,0.3654,0.3759,0.3654,0.37,17252,True
2025-02-21T00:00:00+00:00,0.3707,0.3805,0.3675,0.3737,26372,True
2025-02-24T00:00:00+00:00,0.378,0.3893,0.3771,0.383,40218,True
2025-02-25T00:00:00+00:00,0.3833,0.389,0.3751,0.3771,38669,True
2025-02-26T00:00:00+00:00,0.382,0.3828,0.3618,0.3696,19801,True
2025-02-27T00:00:00+00:00,0.3695,0.3699,0.3606,0.3656,13139,True
2025-02-28T00:00:00+00:00,0.3638,0.3665,0.3574,0.3631,18161,True
2025-03-03T00:00:00+00:00,0.363,0.363,0.3519,0.3534,10057,True
2025-03-04T00:00:00+00:00,0.3588,0.3749,0.3575,0.3632,21089,True
2025-03-05T00:00:00+00:00,0.3634,0.3649,0.3577,0.3605,15547,True
2025-03-06T00:00:00+00:00,0.3604,0.362,0.3552,0.3581,6581,True
2025-03-07T00:00:00+00:00,0.3582,0.3623,0.3517,0.354,7200,True
2025-03-10T00:00:00+00:00,0.3564,0.3587,0.3546,0.3565,4959,True
2025-03-11T00:00:00+00:00,0.355,0.356,0.3465,0.348,13165,True
2025-03-12T00:00:00+00:00,0.3481,0.3533,0.3464,0.3495,9962,True
2025-03-13T00:00:00+00:00,0.3489,0.3489,0.3421,0.3423,9405,True
2025-03-14T00:00:00+00:00,0.348,0.3544,0.3446,0.3513,8540,True
2025-03-17T00:00:00+00:00,0.3537,0.3605,0.3517,0.3553,14073,True
2025-03-18T00:00:00+00:00,0.3554,0.3747,0.354,0.369,48307,True
2025-03-19T00:00:00+00:00,0.365,0.3743,0.36,0.373,12799,True
2025-03-20T00:00:00+00:00,0.3731,0.3836,0.3718,0.38,15500,True
2025-03-21T00:00:00+00:00,0.3774,0.3798,0.374,0.3761,10271,True
2025-03-24T00:00:00+00:00,0.375,0.3792,0.3745,0.375,6847,True
2025-03-25T00:00:00+00:00,0.375,0.3783,0.3731,0.3756,6304,True
2025-03-26T00:00:00+00:00,0.3758,0.3799,0.3758,0.376,7610,True
2025-03-27T00:00:00+00:00,0.3755,0.3787,0.3698,0.3736,9052,True
2025-03-28T00:00:00+00:00,0.37,0.3785,0.3663,0.3751,9514,True
2025-03-31T00:00:00+00:00,0.3751,0.38,0.3651,0.3753,11135,True
2025-04-01T00:00:00+00:00,0.3799,0.3799,0.3737,0.3737,8395,True
2025-04-02T00:00:00+00:00,0.3735,0.3777,0.3689,0.375,6956,True
2025-04-03T00:00:00+00:00,0.3746,0.3829,0.3659,0.367,17097,True
2025-04-04T00:00:00+00:00,0.3718,0.3747,0.3561,0.3656,11866,True
2025-04-07T00:00:00+00:00,0.355,0.3601,0.3435,0.3521,21470,True
2025-04-08T00:00:00+00:00,0.3597,0.367,0.3579,0.3643,19870,True
2025-04-09T00:00:00+00:00,0.364,0.3647,0.3511,0.3532,12473,True
2025-04-10T00:00:00+00:00,0.36,0.372,0.3593,0.3699,11970,True
2025-04-11T00:00:00+00:00,0.3713,0.3849,0.3713,0.3758,13369,True
2025-04-14T00:00:00+00:00,0.3767,0.3796,0.3736,0.3745,3511,True
2025-04-15T00:00:00+00:00,0.3742,0.3781,0.3705,0.3718,3316,True
2025-04-16T00:00:00+00:00,0.3717,0.377,0.3695,0.3768,6531,True
2025-04-17T00:00:00+00:00,0.381,0.381,0.3746,0.3805,6435,True
2025-04-18T00:00:00+00:00,0.3798,0.3817,0.3755,0.3765,6321,True
2025-04-21T00:00:00+00:00,0.3753,0.3834,0.3753,0.3814,4164,True
2025-04-22T00:00:00+00:00,0.3824,0.3845,0.3761,0.3794,3691,True
2025-04-23T00:00:00+00:00,0.3788,0.3794,0.3735,0.3781,3567,True
2025-04-24T00:00:00+00:00,0.3788,0.3824,0.3775,0.3783,1822,True
2025-04-25T00:00:00+00:00,0.38,0.3855,0.3781,0.3847,6185,True
2025-04-28T00:00:00+00:00,0.3849,0.3882,0.3849,0.3868,6052,True
2025-04-29T00:00:00+00:00,0.3856,0.3856,0.377,0.3775,3249,True
2025-04-30T00:00:00+00:00,0.3759,0.3819,0.37,0.3807,10507,True
2025-05-02T00:00:00+00:00,0.3785,0.3857,0.377,0.3792,2786,True
2025-05-05T00:00:00+00:00,0.3816,0.3855,0.3625,0.3676,13229,True
2025-05-06T00:00:00+00:00,0.3666,0.381,0.3666,0.3809,4085,True
2025-05-07T00:00:00+00:00,0.381,0.3856,0.3775,0.3817,3621,True
2025-05-08T00:00:00+00:00,0.3847,0.388,0.3828,0.3846,3891,True
2025-05-12T00:00:00+00:00,0.388,0.3946,0.3855,0.39,12351,True
2025-05-13T00:00:00+00:00,0.3887,0.4,0.3761,0.3799,36156,True
2025-05-14T00:00:00+00:00,0.382,0.388,0.3791,0.3809,15712,True
2025-05-15T00:00:00+00:00,0.3809,0.385,0.378,0.384,12084,True
2025-05-16T00:00:00+00:00,0.3848,0.39,0.378,0.3844,23940,True
2025-05-17T00:00:00+00:00,0.3846,0.3898,0.3813,0.3876,2670,True
2025-05-18T00:00:00+00:00,0.3888,0.3947,0.3868,0.3894,2059,True
2025-05-19T00:00:00+00:00,0.3889,0.3922,0.3865,0.388,14145,True
2025-05-20T00:00:00+00:00,0.3899,0.3899,0.38,0.3844,9228,True
2025-05-21T00:00:00+00:00,0.3848,0.386,0.3805,0.3806,10595,True
2025-05-22T00:00:00+00:00,0.3844,0.3844,0.375,0.379,9126,True
2025-05-23T00:00:00+00:00,0.3813,0.3816,0.3772,0.3783,7979,True
2025-05-26T00:00:00+00:00,0.3783,0.3814,0.37,0.3792,20340,True
2025-05-27T00:00:00+00:00,0.3804,0.3848,0.3751,0.3837,10230,True
2025-05-28T00:00:00+00:00,0.3843,0.3896,0.3829,0.3888,7387,True
2025-05-29T00:00:00+00:00,0.3895,0.3967,0.3865,0.3926,14996,True
2025-05-30T00:00:00+00:00,0.3936,0.4025,0.3898,0.4007,13626,True
2025-05-31T00:00:00+00:00,0.4016,0.4038,0.4014,0.4037,1076,True
2025-06-01T00:00:00+00:00,0.4039,0.4048,0.39,0.3936,3627,True
2025-06-02T00:00:00+00:00,0.3935,0.404,0.3935,0.4034,9620,True
2025-06-03T00:00:00+00:00,0.4,0.4148,0.3986,0.4146,12963,True
2025-06-04T00:00:00+00:00,0.4146,0.4178,0.4107,0.4152,11028,True
2025-06-05T00:00:00+00:00,0.4142,0.4199,0.414,0.419,8549,True
2025-06-06T00:00:00+00:00,0.4196,0.42,0.4161,0.4181,12671,True
2025-06-07T00:00:00+00:00,0.4188,0.4208,0.4186,0.42,1074,True
2025-06-08T00:00:00+00:00,0.4201,0.4228,0.4185,0.4217,2201,True
2025-06-09T00:00:00+00:00,0.4217,0.4265,0.4182,0.421,15324,True
2025-06-10T00:00:00+00:00,0.4214,0.4255,0.417,0.4201,11387,True
2025-06-11T00:00:00+00:00,0.4205,0.4255,0.4191,0.4239,7221,True
2025-06-13T00:00:00+00:00,0.4242,0.4344,0.4242,0.4344,12155,True
2025-06-14T00:00:00+00:00,0.435,0.44,0.4343,0.4385,2140,True
2025-06-15T00:00:00+00:00,0.438,0.4416,0.4355,0.4405,2631,True
2025-06-16T00:00:00+00:00,0.4395,0.447,0.4395,0.447,21269,True
2025-06-17T00:00:00+00:00,0.447,0.454,0.4462,0.4527,19530,True
2025-06-18T00:00:00+00:00,0.4542,0.4693,0.453,0.4685,32804,True
2025-06-19T00:00:00+00:00,0.4684,0.474,0.4496,0.4665,48542,True
2025-06-20T00:00:00+00:00,0.4688,0.4736,0.4555,0.467,33742,True
2025-06-23T00:00:00+00:00,0.4661,0.4673,0.458,0.4596,12314,True
2025-06-24T00:00:00+00:00,0.4598,0.4601,0.4319,0.4485,37581,True
